name			NZMean_1	NZcount_1	NZSigma_1	NZMean_2	NZcount_2	NZSigma_2	NZMean_3	NZcount_3	NZSigma_3	NZMean_4	NZcount_4	NZSigma_4	NZMean_5	NZcount_5	NZSigma_5	NZMean_6	NZcount_6	NZSigma_6	NZMean_7	NZcount_7	NZSigma_7	NZMean_8	NZcount_8	NZSigma_8	NZMean_9	NZcount_9	NZSigma_9	NZMean_10	NZcount_10	NZSigma_10	NZMean_11	NZcount_11	NZSigma_11	NZMean_12	NZcount_12	NZSigma_12	NZMean_13	NZcount_13	NZSigma_13	NZMean_15	NZcount_15	NZSigma_15	NZMean_16	NZcount_16	NZSigma_16	NZMean_17	NZcount_17	NZSigma_17	NZMean_18	NZcount_18	NZSigma_18	NZMean_19	NZcount_19	NZSigma_19
10331/060727155753/analysis/glm_hrf_coefs.nii.gz_12[VGSerrorD]			0.046004	171	0.029650	0.011133	171	0.042140	0.054866	55	0.033600	0.071642	57	0.038434	0.061305	171	0.034990	0.051954	171	0.039546	-0.013371	56	0.011242	-0.007487	52	0.024546	0.015319	254	0.042522	-0.004007	256	0.027591	0.019051	171	0.025888	-0.031608	171	0.035101	0.055380	324	0.036846	-0.002451	257	0.018023	-0.009067	257	0.023526	0.007745	171	0.032252	-0.000561	165	0.024186	-0.010663	171	0.030121
10331/060727155753/analysis/glm_hrf_coefs.nii.gz_13[ASstartCu]			0.076741	171	0.088976	0.100481	171	0.082510	0.165284	55	0.076995	0.175359	57	0.065206	0.276130	171	0.135758	0.308869	171	0.230278	0.058741	56	0.054311	0.106669	52	0.066882	0.099352	254	0.101122	0.019683	256	0.062980	0.043610	171	0.147762	0.062291	171	0.071789	0.279546	324	0.161144	0.071644	257	0.075108	0.063800	257	0.057710	0.125968	171	0.097322	0.144792	165	0.090162	0.116898	171	0.096587
10331/060727155753/analysis/glm_hrf_coefs.nii.gz_14[ASendCue#]			0.042566	171	0.067944	0.030267	171	0.065386	0.237139	55	0.057714	0.190919	57	0.065759	0.191790	171	0.112277	0.210334	171	0.160808	0.017462	56	0.062891	0.012092	52	0.061710	0.163460	254	0.099557	0.029715	256	0.076377	0.087061	171	0.097323	0.034064	171	0.104679	0.162193	324	0.118366	0.091289	257	0.084899	0.043248	257	0.060417	0.061663	171	0.060725	0.069565	165	0.068088	0.177475	171	0.083601
10331/060727155753/analysis/glm_hrf_coefs.nii.gz_15[VGSstartC]			-0.062011	171	0.103620	-0.026055	171	0.091385	-0.051881	55	0.066958	0.055848	57	0.113685	0.200299	171	0.170319	0.250948	171	0.203554	-0.054773	56	0.055727	-0.049676	52	0.058068	0.072512	254	0.097981	0.043017	256	0.085227	0.044067	171	0.121464	0.057411	171	0.108239	0.098915	324	0.135167	-0.090745	257	0.067656	-0.102509	257	0.069650	0.013710	171	0.063809	0.031400	165	0.068914	0.020108	171	0.152209
10331/060727155753/analysis/glm_hrf_coefs.nii.gz_16[VGSendCue]			-0.168000	171	0.117919	-0.142545	171	0.106272	-0.275295	55	0.103106	-0.117584	57	0.116109	0.112685	171	0.094499	0.106392	171	0.121650	-0.156078	56	0.043441	-0.142530	52	0.059258	-0.066135	254	0.086875	-0.167493	256	0.112445	-0.122079	171	0.111571	-0.184440	171	0.087340	-0.235143	324	0.206586	-0.192560	257	0.093274	-0.220959	257	0.100390	-0.149289	171	0.095461	-0.162025	165	0.063180	-0.149693	171	0.096809
10331/060727155753/analysis/glm_hrf_coefs.nii.gz_17[rx#0]			-22.789281	171	17.772808	-28.144441	171	17.633503	-41.691095	55	23.029890	-30.246009	57	19.370937	-19.147162	171	14.120122	-13.430396	171	12.862956	-14.180372	56	8.369421	-1.484108	52	16.849669	-12.106665	254	26.658152	-25.936691	256	23.115055	-13.644110	171	19.668682	-15.090559	171	17.378936	-67.793275	324	28.948709	-27.225320	257	23.246500	-44.904064	257	24.994922	-15.372175	171	19.529661	-18.476517	165	16.692540	-40.849084	171	21.478145
10331/060727155753/analysis/glm_hrf_coefs.nii.gz_18[ry#0]			-43.658596	171	47.006926	-57.790767	171	48.691522	-49.759721	55	53.389029	-29.747020	57	41.184132	-93.940712	171	50.105808	-96.523185	171	75.424213	-71.104434	56	57.959103	-75.774720	52	33.321811	-75.611556	254	66.026962	-80.447789	256	59.897260	-176.407410	171	74.483848	-164.013882	171	58.964759	-109.155650	324	75.248986	-93.049184	257	65.533623	-73.513048	257	46.919540	-120.347000	171	61.553111	-69.638999	165	76.270356	-52.970077	171	68.700549
10331/060727155753/analysis/glm_hrf_coefs.nii.gz_19[rz#0]			-81.654105	171	74.263929	-24.257280	171	76.435675	-43.797894	55	64.355219	-52.130817	57	71.155088	-45.419621	171	100.069435	-132.882939	171	175.325625	3.099819	56	90.779411	-49.911910	52	73.807044	-50.349038	254	110.848292	-102.230584	256	100.786172	-70.333766	171	101.158631	-34.283799	171	58.075177	-414.240309	324	283.532285	72.489851	257	116.503636	43.915029	257	101.183195	-117.907538	171	112.783329	-75.485201	165	125.570008	-3.515638	171	108.670049
10331/060727155753/analysis/glm_hrf_coefs.nii.gz_20[dx#0]			0.826947	171	0.823423	-0.212893	171	0.827460	2.194052	55	0.930566	1.421911	57	1.051982	0.337607	171	0.876485	0.546123	171	0.840505	1.162792	56	0.660142	2.007275	52	0.759914	-0.919925	254	1.549192	-2.147103	256	1.499733	-0.627228	171	0.752570	-1.135609	171	1.106218	2.548809	324	1.680791	0.535290	257	0.909873	0.654515	257	1.038131	1.212607	171	0.885193	0.653381	165	1.032617	-0.568823	171	1.608122
10331/060727155753/analysis/glm_hrf_coefs.nii.gz_21[dy#0]			0.051823	171	0.569701	-0.249458	171	0.587748	-0.939021	55	0.543391	-0.748001	57	0.536463	-0.160452	171	0.638888	-0.360830	171	0.624560	-0.192362	56	0.403224	0.023297	52	0.390402	-0.177814	254	0.813934	0.119179	256	0.839427	-0.256714	171	0.701896	-0.426740	171	0.686365	-1.128675	324	1.542100	-0.438169	257	0.747414	-0.650178	257	0.696562	-0.436159	171	0.975620	0.000900	165	1.130458	-0.548003	171	0.877169
10331/060727155753/analysis/glm_hrf_coefs.nii.gz_22[dz#0]			-0.624976	171	0.386896	-0.555692	171	0.319186	-0.957813	55	0.324898	-0.699867	57	0.489015	-0.819424	171	0.464308	-0.954227	171	0.490617	-0.642818	56	0.385277	-0.868231	52	0.543791	-0.480884	254	0.753938	-0.140373	256	0.612126	-0.631156	171	0.428006	-0.463570	171	0.346944	-1.974151	324	1.008806	-0.348390	257	0.480678	-0.600232	257	0.426322	-1.389260	171	0.619693	-0.963330	165	0.690712	-0.584749	171	0.653332
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_0[Run#1Pol#]			99.625191	171	0.292797	99.818488	171	0.111362	84.382241	52	35.945081	99.627580	57	0.140544	99.779248	171	0.117432	99.839787	171	0.076919	99.894605	56	0.039525	99.883952	52	0.047489	99.855950	254	0.183587	99.900853	256	0.336505	99.788836	171	0.144312	99.888402	171	0.115538	99.551939	324	0.199616	99.828505	257	0.070058	99.886905	257	0.071714	99.797003	171	0.215378	99.890397	171	0.062746	99.817168	171	0.096516
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_1[Run#1Pol#]			-0.204446	171	0.521853	-0.085459	171	0.415061	0.125677	52	0.610299	0.020491	57	0.280313	-0.364476	171	0.257502	-0.432692	171	0.176337	-0.066365	56	0.071098	-0.021407	52	0.144896	-0.125540	254	0.509119	-0.460620	256	0.906363	-0.214641	171	0.316667	-0.054410	171	0.228314	-0.143172	324	0.184084	-0.069910	257	0.180343	0.002818	257	0.253693	-0.034729	171	0.295680	-0.018944	171	0.140603	0.244084	171	0.326359
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_2[Run#2Pol#]			99.923313	171	0.090459	100.017603	171	0.088660	99.895600	52	0.225053	99.920400	57	0.114651	99.965985	171	0.077084	100.001073	171	0.046576	99.958433	56	0.046404	99.992030	52	0.050734	100.054953	254	0.096098	100.042261	256	0.132666	99.952079	171	0.069819	100.006158	171	0.094044	99.795633	324	0.130840	99.940956	257	0.064226	99.963703	257	0.056820	100.051250	171	0.096408	100.012280	171	0.048963	99.958181	171	0.082172
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_3[Run#2Pol#]			-0.830621	171	0.549447	-0.465830	171	0.253908	-0.922461	52	0.650990	-0.883016	57	0.378816	-0.508716	171	0.318773	-0.298358	171	0.232185	-0.133516	56	0.101874	-0.329430	52	0.158977	-0.443198	254	0.807636	0.121245	256	1.232528	-0.659075	171	0.472294	-0.304262	171	0.445878	-0.717359	324	0.459023	-0.474057	257	0.262189	-0.300703	257	0.241350	-0.346847	171	0.389748	-0.155033	171	0.176393	-0.406771	171	0.293916
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_4[Run#3Pol#]			99.943438	171	0.117591	99.916592	171	0.106381	99.826104	52	0.194380	99.921273	57	0.125115	99.950469	171	0.074250	100.037678	171	0.050566	99.992792	56	0.040559	99.941483	52	0.041476	99.932650	254	0.133722	100.103195	256	0.244201	99.946510	171	0.148022	99.981865	171	0.078734	99.755943	324	0.169553	99.980407	257	0.074194	99.999095	257	0.046655	99.910242	171	0.115985	99.952598	171	0.043726	99.856088	171	0.137535
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_5[Run#3Pol#]			-0.348985	171	0.404697	-0.332867	171	0.142968	-0.495850	52	0.549994	-0.338952	57	0.292829	-0.128723	171	0.294837	-0.183899	171	0.191972	0.025731	56	0.098496	-0.064925	52	0.140706	-0.209609	254	0.718351	0.153378	256	1.082215	-0.224511	171	0.437141	-0.125437	171	0.239674	-0.204738	324	0.213919	-0.202896	257	0.218446	-0.104403	257	0.180101	0.059966	171	0.202725	0.065453	171	0.131255	-0.139735	171	0.218831
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_6[Run#4Pol#]			99.913721	171	0.075392	99.965704	171	0.070815	100.007270	52	0.104473	99.889666	57	0.091163	99.964528	171	0.070856	99.995779	171	0.041859	99.933275	56	0.045351	99.932634	52	0.046291	100.060841	254	0.150237	100.035896	256	0.135852	99.985294	171	0.102782	100.008415	171	0.065668	99.776882	324	0.118450	99.976377	257	0.057956	99.973818	257	0.050425	99.959742	171	0.102031	99.970638	171	0.052226	99.975757	171	0.084843
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_7[Run#4Pol#]			-0.266376	171	0.331465	-0.261179	171	0.131960	-0.612112	52	0.494019	-0.274443	57	0.214758	-0.222021	171	0.189290	-0.087723	171	0.140155	0.052361	56	0.098164	-0.054543	52	0.092773	-0.356209	254	0.551042	0.144076	256	0.835373	-0.324770	171	0.318344	-0.166890	171	0.185764	-0.216609	324	0.285212	-0.197174	257	0.217617	-0.083672	257	0.165091	-0.116298	171	0.208201	-0.025867	171	0.137015	-0.309672	171	0.203157
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_8[AScorr#0]			0.106124	171	0.072987	0.041445	171	0.041535	0.100126	52	0.077221	0.107255	57	0.072772	0.059155	171	0.051273	0.021243	171	0.024614	0.024446	56	0.020405	0.037847	52	0.026073	0.006617	254	0.030978	-0.029142	256	0.067942	0.057966	171	0.056005	-0.002837	171	0.028746	0.165230	324	0.097345	0.046708	257	0.032900	0.024596	257	0.030119	0.030138	171	0.061514	0.025062	171	0.025715	0.060298	171	0.060872
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_9[ASerrorCo]			0.115625	171	0.083467	0.033463	171	0.061930	0.087086	52	0.085805	0.097615	57	0.091231	0.070304	171	0.059616	0.004682	171	0.039158	0.042197	56	0.034706	0.062746	52	0.029321	0.040035	254	0.048972	-0.007830	256	0.066224	0.088159	171	0.094705	0.056826	171	0.068163	0.165650	324	0.098643	0.062476	257	0.045257	0.055384	257	0.045259	0.075011	171	0.071403	0.063661	171	0.036698	0.066408	171	0.072399
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_10[ASerrorUn]			0.060340	171	0.053568	0.023194	171	0.041569	-0.001712	52	0.061824	0.033557	57	0.066854	0.007601	171	0.031243	-0.006561	171	0.040535	0.028919	56	0.025830	0.050434	52	0.025183	-0.033066	254	0.048749	-0.064032	256	0.083104	-0.009099	171	0.038887	-0.043395	171	0.039322	0.151962	324	0.079133	0.019469	257	0.031287	0.021460	257	0.040017	-0.000191	171	0.031867	-0.014950	171	0.022800	0.007750	171	0.059780
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_11[VGScorr#0]			0.065151	171	0.034391	0.037886	171	0.033142	0.044906	52	0.046632	0.082564	57	0.039272	0.032726	171	0.028153	0.019239	171	0.017055	0.038138	56	0.020407	0.026367	52	0.020213	0.006302	254	0.030444	-0.001610	256	0.052605	0.033248	171	0.035071	0.018718	171	0.030574	0.123796	324	0.059366	0.031378	257	0.021806	0.021779	257	0.020662	0.027413	171	0.050857	0.021947	171	0.021156	0.049136	171	0.032546
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_12[VGSerrorD]			0.117096	171	0.113135	0.046569	171	0.077798	-0.011222	52	0.100466	0.088564	57	0.111981	0.089193	171	0.116525	-0.048853	171	0.102305	0.019094	56	0.075916	-0.003530	52	0.060655	0.004931	254	0.116821	0.022365	256	0.200236	0.178992	171	0.150328	-0.047564	171	0.093098	-0.044161	324	0.111569	0.114664	257	0.094296	0.087275	257	0.092884	0.035467	171	0.098758	0.068491	171	0.068028	0.098148	171	0.128352
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_13[ASstartCu]			0.200886	171	0.178510	0.095191	171	0.130281	0.130500	52	0.156152	0.133057	57	0.147965	0.146944	171	0.096937	0.038799	171	0.079727	0.037518	56	0.079780	0.061940	52	0.068627	0.207163	254	0.200727	0.231718	256	0.278475	0.170466	171	0.196357	0.174214	171	0.128489	0.424764	324	0.232565	0.102736	257	0.099169	0.055562	257	0.068241	0.194428	171	0.288677	0.106710	171	0.088717	0.180822	171	0.151209
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_14[ASendCue#]			0.075744	171	0.086586	0.031706	171	0.081692	0.201135	52	0.149444	0.104625	57	0.078569	0.074087	171	0.089217	0.013401	171	0.058729	-0.013559	56	0.070541	0.023286	52	0.069292	0.066434	254	0.094382	0.024876	256	0.150445	0.002196	171	0.192331	0.046194	171	0.091873	0.265462	324	0.161276	-0.004258	257	0.080357	-0.026033	257	0.070975	0.144963	171	0.267853	0.057959	171	0.067490	0.035569	171	0.116007
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_15[VGSstartC]			0.226103	171	0.124716	0.158503	171	0.097929	0.217317	52	0.107092	0.284460	57	0.129393	0.178611	171	0.122818	0.106457	171	0.078491	0.087130	56	0.047369	0.084764	52	0.072728	0.109672	254	0.081687	-0.051310	256	0.192791	0.197207	171	0.197846	0.163414	171	0.129441	0.527844	324	0.256750	0.091022	257	0.092719	0.096925	257	0.067997	0.215186	171	0.291705	0.038027	171	0.073833	0.171031	171	0.131709
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_16[VGSendCue]			0.074531	171	0.100536	0.038724	171	0.073719	0.235193	52	0.260358	0.147310	57	0.103274	0.103901	171	0.082316	0.012335	171	0.067523	0.037958	56	0.058277	0.085933	52	0.050591	0.025956	254	0.113554	-0.072953	256	0.154447	0.054377	171	0.182358	0.066744	171	0.110923	0.360749	324	0.252359	0.068005	257	0.063282	0.019116	257	0.071840	0.104436	171	0.281863	0.034133	171	0.095301	0.131911	171	0.126716
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_17[rx#0]			-108.255380	171	105.511653	-25.942047	171	32.557224	-83.856949	52	112.307690	-114.920320	57	57.697164	-63.077601	171	49.636350	-21.343820	171	35.373127	-25.129373	56	19.942663	-31.078006	52	21.251163	-69.934553	254	82.859928	-50.992793	256	114.373355	-68.454842	171	72.051802	-36.347308	171	56.000621	-101.253003	324	68.423535	-59.056623	257	37.367427	-44.108698	257	36.303918	-100.288764	171	66.145502	-50.239904	171	25.318687	-82.153246	171	53.846891
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_18[ry#0]			-134.849900	171	115.215130	-25.560445	171	48.885419	-199.491731	52	148.569999	-114.283040	57	81.117282	-113.522244	171	99.943952	-65.526166	171	66.507628	-17.040257	56	39.529469	-23.146231	52	31.576623	-50.583905	254	174.539649	11.385165	256	196.216280	-149.419699	171	111.194977	-22.949356	171	90.686645	-116.276366	324	112.855348	-108.882422	257	92.285530	-58.971875	257	60.002127	34.219404	171	82.083281	24.089420	171	55.259793	-28.734537	171	70.680783
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_19[rz#0]			-8.833015	171	66.614952	7.894513	171	37.100426	-86.073426	52	147.502879	21.393846	57	63.736032	-95.698655	171	77.351730	-1.322246	171	56.760111	15.289470	56	37.008244	-24.989768	52	42.265471	-84.514542	254	102.905991	-34.494565	256	147.496746	-81.227311	171	120.020405	-0.523705	171	55.298600	-66.516443	324	116.518504	-13.877572	257	68.460718	7.615067	257	47.656688	-73.484180	171	51.568094	-38.284098	171	41.756012	-36.717988	171	82.763167
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_20[dx#0]			-0.116057	171	1.024770	1.199046	171	0.680713	1.114160	52	2.263085	-0.696411	57	0.842439	1.111114	171	1.022877	0.295261	171	0.706282	-0.609916	56	0.401367	0.353737	52	0.398934	2.100284	254	2.240599	0.234497	256	2.009205	0.857508	171	1.332180	0.486130	171	0.977266	0.474591	324	1.416023	-0.283657	257	1.183088	-0.515869	257	0.784440	1.475229	171	0.794247	0.730284	171	0.752347	0.899708	171	0.885063
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_21[dy#0]			1.222027	171	2.115347	0.548752	171	0.671774	0.481556	52	1.812419	0.810106	57	0.708059	0.852469	171	0.606988	0.713016	171	0.468618	0.116956	56	0.249087	0.048834	52	0.333205	1.237814	254	1.480887	1.401862	256	2.390599	0.693536	171	0.758567	0.541732	171	0.689577	0.897361	324	0.659285	0.534686	257	0.471693	0.326473	257	0.355815	1.260646	171	0.713525	0.658891	171	0.329072	0.896262	171	0.528248
10333/060729135959/analysis/glm_hrf_coefs.nii.gz_22[dz#0]			0.381246	171	1.229019	0.340775	171	0.998639	-0.972290	52	1.970404	0.149500	57	0.785359	0.293953	171	0.710031	0.875438	171	0.457256	0.271591	56	0.308525	0.126720	52	0.296625	-0.357756	254	1.089986	0.568258	256	1.783098	0.009675	171	1.034655	0.083433	171	0.637419	-0.025126	324	0.817254	-0.023292	257	0.651933	-0.004137	257	0.575253	-0.308566	171	0.696898	-0.126450	171	0.480844	-0.890649	171	1.008212
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_0[Run#1Pol#]			99.927489	171	0.042289	99.926803	171	0.064752	99.863767	55	0.088229	99.900183	57	0.059057	99.945163	171	0.047616	99.997278	171	0.037715	99.954880	56	0.026823	99.987312	52	0.030831	99.934572	254	0.048092	99.933802	256	0.055999	99.959116	171	0.066302	99.931231	171	0.060563	99.766556	324	0.113422	99.946605	257	0.038728	99.957914	257	0.045455	99.905648	171	0.065290	99.950281	171	0.051958	99.855730	171	0.101137
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_1[Run#1Pol#]			0.832253	171	0.316499	0.681294	171	0.275045	0.861076	55	0.579258	0.423906	57	0.305847	0.439854	171	0.260537	0.527053	171	0.215110	0.321428	56	0.197559	0.400932	52	0.274066	0.585585	254	0.310165	0.560479	256	0.440329	0.544233	171	0.274270	0.384446	171	0.304245	0.798147	324	0.708736	0.544399	257	0.287462	0.576876	257	0.261729	0.656653	171	0.292794	0.532920	171	0.283328	0.559095	171	0.381145
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_2[Run#2Pol#]			99.997394	171	0.081280	100.018939	171	0.075660	100.033262	55	0.143271	99.950428	57	0.093258	100.004095	171	0.075559	100.022805	171	0.072430	100.017108	56	0.049006	99.990853	52	0.044416	100.025898	254	0.084722	100.081517	256	0.116522	99.967566	171	0.075681	100.107027	171	0.089632	99.891991	324	0.156172	100.004281	257	0.065072	100.064181	257	0.074020	100.065072	171	0.093909	100.059842	171	0.055665	99.978405	171	0.107690
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_3[Run#2Pol#]			0.217547	171	0.326541	0.006987	171	0.241262	0.453687	55	0.586100	0.467561	57	0.263409	0.389451	171	0.220480	0.316761	171	0.199013	0.272670	56	0.166019	0.188488	52	0.159124	0.637391	254	0.349410	0.401861	256	0.340695	0.384496	171	0.231058	0.407192	171	0.220284	0.323562	324	0.386412	0.357688	257	0.227511	0.325238	257	0.193803	0.171120	171	0.264331	0.229116	171	0.246222	0.574865	171	0.296742
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_4[Run#3Pol#]			99.964721	171	0.051307	99.969006	171	0.079134	99.915448	55	0.088813	99.872606	57	0.095765	99.947154	171	0.061969	99.982657	171	0.042352	99.943563	56	0.023730	99.950890	52	0.027306	99.938450	254	0.055927	99.974081	256	0.058474	99.948246	171	0.050419	99.957541	171	0.062865	99.834975	324	0.131347	99.942222	257	0.054960	99.959943	257	0.043000	99.982967	171	0.055501	99.954484	171	0.041343	99.825432	171	0.095569
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_5[Run#3Pol#]			0.121352	171	0.238268	-0.035205	171	0.185682	0.256768	55	0.430933	0.374136	57	0.225124	0.212050	171	0.157617	0.184151	171	0.145322	0.207451	56	0.139666	0.105258	52	0.122400	0.433594	254	0.253764	0.253507	256	0.250930	0.250296	171	0.180794	0.272939	171	0.170695	0.189582	324	0.252197	0.280050	257	0.207621	0.207859	257	0.157516	0.047583	171	0.209516	0.126233	171	0.186913	0.415282	171	0.219880
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_6[Run#4Pol#]			99.961556	171	0.061418	99.925265	171	0.064262	99.907834	55	0.092836	99.920651	57	0.069907	99.964714	171	0.038411	100.006079	171	0.038734	99.951764	56	0.041867	99.954962	52	0.033178	99.982322	254	0.049594	99.977373	256	0.069743	99.991154	171	0.051434	99.957613	171	0.059478	99.829098	324	0.136195	99.969891	257	0.040866	99.954488	257	0.043890	99.936237	171	0.055523	99.934697	171	0.032593	99.856636	171	0.091073
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_7[Run#4Pol#]			0.164935	171	0.151444	0.103688	171	0.107626	0.390729	55	0.232664	0.250745	57	0.132545	0.168950	171	0.088473	0.131868	171	0.098569	0.181552	56	0.074392	0.101341	52	0.092063	0.364330	254	0.174773	0.282782	256	0.248279	0.155174	171	0.114568	0.287978	171	0.149969	0.222170	324	0.233392	0.205044	257	0.133036	0.215871	257	0.124230	0.172690	171	0.127490	0.185019	171	0.134887	0.420991	171	0.185442
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_8[AScorr#0]			0.011314	171	0.027771	0.024372	171	0.040354	0.049300	55	0.057626	0.051446	57	0.039691	0.007536	171	0.026483	-0.003533	171	0.019288	0.030950	56	0.015312	0.019373	52	0.017361	0.001217	254	0.028620	0.001660	256	0.022954	0.010602	171	0.023167	-0.014705	171	0.035946	0.080440	324	0.069784	0.010585	257	0.024838	0.007111	257	0.023400	0.012571	171	0.031443	0.008366	171	0.020119	0.057105	171	0.046848
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_9[ASerrorCo]			0.030534	171	0.046588	0.022851	171	0.055890	0.037240	55	0.061193	0.059398	57	0.054099	0.047689	171	0.047502	0.012754	171	0.030559	0.009600	56	0.032492	0.009894	52	0.032821	0.013128	254	0.045536	0.004657	256	0.032944	0.043399	171	0.052610	0.049647	171	0.037309	0.116025	324	0.087644	0.011632	257	0.034759	0.003227	257	0.040454	0.017530	171	0.040780	0.022547	171	0.030370	0.085881	171	0.060871
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_10[ASerrorUn]			0.050868	171	0.046510	0.038445	171	0.044407	0.068693	55	0.062830	0.065942	57	0.047587	-0.000101	171	0.046897	0.008154	171	0.038176	0.023661	56	0.021369	0.047640	52	0.028277	-0.002200	254	0.045102	-0.014038	256	0.031978	0.007957	171	0.028995	-0.021030	171	0.030524	0.071481	324	0.053017	0.030978	257	0.038374	0.038571	257	0.033091	0.020483	171	0.043776	0.017817	171	0.038434	0.105114	171	0.071449
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_11[VGScorr#0]			0.016149	171	0.019788	0.019485	171	0.036716	0.021880	55	0.037130	0.048514	57	0.041550	0.005301	171	0.018416	-0.003993	171	0.018546	0.010280	56	0.010963	-0.002104	52	0.011552	0.002725	254	0.021309	0.014560	256	0.019348	0.008505	171	0.021084	0.013889	171	0.025021	0.077325	324	0.051976	0.016565	257	0.020851	0.005784	257	0.016891	0.009034	171	0.025210	0.004224	171	0.017879	0.049574	171	0.036553
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_12[VGSerrorD]			0.004197	171	0.042762	0.021312	171	0.035513	0.019574	55	0.079903	0.036084	57	0.049654	0.038048	171	0.040265	-0.010920	171	0.036433	0.018767	56	0.027075	0.007392	52	0.039780	0.049897	254	0.046294	-0.005782	256	0.050319	0.042095	171	0.053522	-0.005171	171	0.051666	0.138445	324	0.088306	0.008294	257	0.046031	-0.016020	257	0.037565	0.012420	171	0.048784	0.012914	171	0.032547	0.047613	171	0.057147
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_13[ASstartCu]			-0.015690	171	0.060077	0.014458	171	0.077795	0.037292	55	0.104323	0.026536	57	0.067157	0.104094	171	0.103903	0.009112	171	0.092097	0.055680	56	0.033864	0.041547	52	0.049435	0.086160	254	0.100482	0.024128	256	0.092217	0.045161	171	0.095694	0.078377	171	0.082616	0.238773	324	0.125992	0.033551	257	0.060604	-0.019092	257	0.072111	0.018657	171	0.083848	0.042201	171	0.068384	0.123119	171	0.085856
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_14[ASendCue#]			0.058744	171	0.084336	-0.023972	171	0.058509	0.055877	55	0.095925	0.032415	57	0.067593	0.104469	171	0.113375	-0.005749	171	0.062096	-0.074645	56	0.066856	0.011512	52	0.048616	0.105048	254	0.117330	-0.057938	256	0.088298	0.084923	171	0.083096	-0.027562	171	0.075047	0.148070	324	0.155490	0.018079	257	0.064608	-0.020003	257	0.074097	0.026302	171	0.084001	0.041719	171	0.066842	0.124471	171	0.134553
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_15[VGSstartC]			0.104464	171	0.068740	0.076324	171	0.102126	0.088263	55	0.129507	0.079411	57	0.056274	0.116934	171	0.072897	0.044685	171	0.075648	0.069055	56	0.053021	0.153930	52	0.047365	0.138333	254	0.080333	0.025564	256	0.061616	0.074782	171	0.112452	0.114005	171	0.084748	0.211778	324	0.134771	0.063621	257	0.078152	0.039941	257	0.075204	0.096071	171	0.092445	0.083547	171	0.074159	0.206104	171	0.115385
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_16[VGSendCue]			0.052836	171	0.074593	0.032672	171	0.061481	0.155936	55	0.137430	0.136531	57	0.104121	0.102072	171	0.081782	-0.039717	171	0.059048	0.062110	56	0.047475	0.042790	52	0.054340	0.150111	254	0.104282	0.038159	256	0.112314	0.074595	171	0.113251	0.044337	171	0.075037	0.363223	324	0.214835	0.143053	257	0.091720	0.079470	257	0.072228	0.067500	171	0.091508	0.100385	171	0.073228	0.224458	171	0.155586
10333/070714143547/analysis/glm_hrf_coefs.nii.gz_17[rx#0]			-52.018453	171	24.506724	-51.407198	171	22.110889	-76.421061	55	41.352558	-12.475768	57	34.957531	-31.682152	171	22.766036	-20.916856	171	23.097405	-10.153769	56	19.852559	-14.074854	52	18.917591	-42.235759	254	30.501994	-41.576232	256	38.813005	-26.593630	171	21.936357	-34.943437	171	30.290010	-51.760424	324	58.128521	-23.814248	257	23.875434	-30.131967	257	21.484360	-53.938866	171	29.536725	-37.085652	171	27.309432	-32.449952	171	34.083524
